Wed Mar 19 03:38:57 2014 - Update: UPDATE members SET WHERE `id` = '1';
Wed Mar 19 03:39:55 2014 - Update: UPDATE members SET Titles = "(lp0
S'knight martial'
p1
aS'awesome'
Thu Apr  3 21:02:07 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:02:07 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:02:07 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:02:09 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:02:09 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:02:09 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:02:09 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:02:09 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:02:09 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:02:09 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:02:09 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:02:11 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 8;
Thu Apr  3 21:02:11 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:02:51 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:02:51 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:02:51 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:02:51 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:02:51 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:02:51 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:02:51 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:02:51 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:02:52 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:02:52 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:02:52 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:02:52 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:02:52 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:02:52 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:02:52 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:02:52 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:02:57 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 8;
Thu Apr  3 21:02:57 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:03:15 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 8;
Thu Apr  3 21:03:15 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:03:16 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 8;
Thu Apr  3 21:03:16 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:03:32 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 8;
Thu Apr  3 21:03:32 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:03:59 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:03:59 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:03:59 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:03:59 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:03:59 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:03:59 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:03:59 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:03:59 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:04:01 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:04:01 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:04:01 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:04:01 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:04:01 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:04:01 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:04:01 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:04:01 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:04:02 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 8;
Thu Apr  3 21:04:02 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:04:12 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 8;
Thu Apr  3 21:04:12 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 16;
Thu Apr  3 21:04:12 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:04:12 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:12:07 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:12:07 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:12:07 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:12:07 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:12:07 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:12:07 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:12:07 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:12:07 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:12:09 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:12:09 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:12:09 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:12:09 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:12:09 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:12:09 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:12:09 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:12:09 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:12:11 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 1;
Thu Apr  3 21:12:11 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 3;
Thu Apr  3 21:12:11 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 7;
Thu Apr  3 21:12:11 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 12;
Thu Apr  3 21:12:11 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:12:11 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:12:11 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:12:11 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:12:12 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 8;
Thu Apr  3 21:12:12 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 16;
Thu Apr  3 21:12:12 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:12:12 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:12:18 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 8;
Thu Apr  3 21:12:18 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 16;
Thu Apr  3 21:12:18 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:12:18 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:12:19 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 8;
Thu Apr  3 21:12:19 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 16;
Thu Apr  3 21:12:19 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:12:19 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:12:19 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 14;
Thu Apr  3 21:12:19 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:12:20 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 8;
Thu Apr  3 21:12:20 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 16;
Thu Apr  3 21:12:20 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:12:20 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:12:29 2014 - Delete: DELETE FROM rel_group__user WHERE `UnitId` = '2' AND `MemberId` = '9';
Thu Apr  3 21:12:31 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 8;
Thu Apr  3 21:12:31 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:13:22 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:13:22 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:13:22 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:13:22 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:13:22 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:13:22 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:13:22 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:13:22 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:13:44 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:13:44 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:13:44 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:13:44 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:13:44 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:13:44 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:13:44 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:13:44 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:13:45 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 8;
Thu Apr  3 21:13:45 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:13:51 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 8;
Thu Apr  3 21:13:51 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 17;
Thu Apr  3 21:13:51 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:13:51 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:13:54 2014 - Delete: DELETE FROM rel_group__user WHERE `UnitId` = '2' AND `MemberId` = '9';
Thu Apr  3 21:13:55 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 8;
Thu Apr  3 21:13:55 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:14:01 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:14:01 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:14:01 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:14:01 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:14:01 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:14:01 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:14:01 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:14:01 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:14:03 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:14:03 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:14:03 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:14:03 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:14:03 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:14:03 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:14:03 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:14:03 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:14:12 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:14:12 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:14:12 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:14:12 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:14:12 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:14:12 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:14:12 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:14:12 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:14:16 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:14:16 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:14:16 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:14:16 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:14:16 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:14:16 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:14:16 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:14:16 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:14:44 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:14:44 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:14:44 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:14:44 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:14:44 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:14:44 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:14:44 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:14:44 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:14:46 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:14:46 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:14:46 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:14:46 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:14:46 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:14:46 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:14:46 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:14:46 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:15:15 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:15:15 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:15:15 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:15:15 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:15:15 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:15:15 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:15:15 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:15:15 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:15:15 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:15:15 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:15:15 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:15:15 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:15:15 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:15:15 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:15:15 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:15:15 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:15:16 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:15:16 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:15:16 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:15:16 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:15:16 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:15:16 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:15:16 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:15:16 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:15:17 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:15:17 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:15:17 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:15:17 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:15:17 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:15:17 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:15:17 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:15:17 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:15:18 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:15:18 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:15:18 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:15:18 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:15:18 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:15:18 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:15:18 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:15:18 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:15:27 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:15:27 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:15:27 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:15:27 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:15:27 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:15:27 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:15:27 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:15:27 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:15:28 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:15:28 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:15:28 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:15:28 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:15:28 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:15:28 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:15:28 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:15:28 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:15:32 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 14;
Thu Apr  3 21:15:32 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:15:33 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 8;
Thu Apr  3 21:15:33 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:15:34 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 1;
Thu Apr  3 21:15:34 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 3;
Thu Apr  3 21:15:34 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 7;
Thu Apr  3 21:15:34 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 12;
Thu Apr  3 21:15:34 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:15:34 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:15:34 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:15:34 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:15:41 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 18;
Thu Apr  3 21:15:41 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:15:43 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:15:43 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:15:43 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:15:43 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:15:43 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:15:43 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:15:43 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:15:43 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:15:47 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:15:47 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:15:47 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:15:47 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:15:47 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:15:47 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:15:47 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:15:47 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:15:48 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:15:48 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:15:48 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:15:48 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:15:48 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:15:48 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:15:48 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:15:48 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:15:49 2014 - Select: SELECT * FROM `members` WHERE id = 9;
Thu Apr  3 21:15:49 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 12;
Thu Apr  3 21:15:49 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:15:49 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 12;
Thu Apr  3 21:15:49 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:15:49 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 14;
Thu Apr  3 21:15:49 2014 - Select: SELECT * FROM `groups` WHERE id = 6;
Thu Apr  3 21:15:49 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 18;
Thu Apr  3 21:15:49 2014 - Select: SELECT * FROM `groups` WHERE id = 7;
Thu Apr  3 21:16:06 2014 - Select: SELECT * FROM `members` WHERE id = 6;
Thu Apr  3 21:16:06 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 7;
Thu Apr  3 21:16:06 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:16:06 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 7;
Thu Apr  3 21:16:06 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:16:07 2014 - Select: SELECT * FROM `members` WHERE id = 2;
Thu Apr  3 21:16:07 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 3;
Thu Apr  3 21:16:07 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:16:07 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 3;
Thu Apr  3 21:16:07 2014 - Select: SELECT * FROM `groups` WHERE id = 1;
Thu Apr  3 21:16:08 2014 - Select: SELECT * FROM `members` WHERE id = 1;
Thu Apr  3 21:16:08 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 8;
Thu Apr  3 21:16:08 2014 - Select: SELECT * FROM `groups` WHERE id = 2;
Thu Apr  3 21:16:08 2014 - Select: SELECT * FROM `rel_group__user` WHERE id = 1;
